H0_Wasserstein1,H0_Bottleneck,H0_PersEntropy,H0_BettiL1,H0_BettiL2,H0_LandscapeL1,H0_LandscapeL2,H1_Wasserstein1,H1_Bottleneck,H1_PersEntropy,H1_BettiL1,H1_BettiL2,H1_LandscapeL1,H1_LandscapeL2,Label
35.75496249567833,2.4060939548932003,2.937961117730724,1481.0,162.48999969228876,84.20899215370719,9.773101232462933,0.6300490237045038,0.2631575042566844,1.3713959490981857,83.0,10.04987562112089,5.567669466288404,0.7885375897579623,Aggressive
45.332178689165744,2.970307578174959,2.9306195217171247,1521.0,161.84251604569178,103.95546152134133,12.064830882443328,0.497056160514924,0.2961205544770546,0.674697816949729,66.0,8.12403840463596,5.937082134111961,0.8630056727343338,Aggressive
39.57536088155001,2.51895512301046,2.932648207305706,1565.0,165.0060604947588,88.15893151543357,10.231522076329341,0.003878858762154599,0.003878858762154599,-0.0,100.0,10.0,0.13575313067195172,0.015755194958978598,Aggressive
33.335033247705546,2.093796259845906,2.939644859750744,1586.0,168.9733706830754,73.27913045883179,8.50460671579826,2.031550927979319,0.31813301051732434,2.3736102589442973,470.0,56.05354582896607,10.507623181198584,1.248628558585355,Aggressive
26.69470766061426,1.8263750118064657,2.920279745524002,1456.0,155.71127126833176,63.919864278851136,7.418391888864356,1.1778621281189152,0.27928676600701546,2.080918812066002,159.0,20.322401432901575,6.438879058818624,0.8763173202337287,Aggressive
25.802350475944266,1.9937532970599612,2.918605787170881,1292.0,146.4923206178399,69.77780539580064,8.098251011809985,1.3574137719215094,0.19759234942659126,2.3192076956828647,162.0,23.065125189341593,4.134808070731886,0.6114215098440509,Aggressive
32.84362324760454,2.0311119264052295,2.936558052146453,1612.0,168.706846334107,71.085290716152,8.2499947397533,1.2071403636676752,0.4595985703693521,1.790760758248845,172.0,20.346989949375804,11.172934272072533,1.5276887895573044,Aggressive
33.84132066386242,2.026525506350274,2.937972603895964,1663.0,172.8843544106869,70.92477420363764,8.231365563864086,3.1463640681242415,0.3134563962065556,2.697260853017691,573.0,63.41135544995076,12.360544573176991,1.355494211622469,Aggressive
31.474618923755138,2.0041038887046607,2.933756634477323,1564.0,165.36626016210198,70.14005762158017,8.140293168872807,1.5239937958642087,0.3921777740930213,2.053891263218425,255.0,30.479501308256342,10.925625170120083,1.3842593850450415,Aggressive
27.888053445058016,1.8923075185681797,2.928896010635762,1470.0,158.75137794677562,66.2273842879016,7.686197334192811,0.22237663510602845,0.05937032674226492,1.590741229764972,33.0,6.557438524302,0.4509307856511584,0.10242263890073192,Aggressive
24.622084122998892,1.6244789633847299,2.934757026148884,1510.0,162.6960356001338,56.85386308515915,6.598328102224967,0.414704674566215,0.14122894744448755,1.4739357363663141,79.0,11.357816691600547,2.1840734228943326,0.3741125176779364,Aggressive
27.672321092032337,2.058289225849418,2.928649263483457,1340.0,151.56516750229915,72.03644766952051,8.360383820010476,0.4398765426645584,0.14274935285766954,1.643643766510683,137.0,15.716233645501712,4.141841308035032,0.500989848931089,Aggressive
28.08219110160587,1.7580765495567439,2.938342329183575,1593.0,168.46661390317072,61.529540052317614,7.140976377208783,0.2243046848380078,0.06849486656378241,1.484330570908252,38.0,7.483314773547883,0.6581315464443631,0.13860729713602768,Aggressive
32.295208454780784,1.9755209075689364,2.934578623977533,1630.0,169.3989374228776,69.1397043189617,8.024194473891711,0.030045813953840178,0.030045813953840178,-0.0,100.0,10.0,1.0515498392509688,0.12204044683519487,Aggressive
38.4764030486401,2.638613734855557,2.930268374447061,1453.0,158.117045254457,92.34676927027074,10.717552858510507,2.1690312504235507,0.4430316557440839,1.9437345025143944,192.0,21.166010488516726,13.792399131890502,1.614587077186393,Aggressive
32.6745791503105,2.118494818835472,2.940218380195551,1539.0,166.61032380978077,74.14353592227204,8.604927618400627,1.2357292453621906,0.6630049932543242,1.4224266828539127,141.0,15.198684153570664,19.48199539955216,2.3859822955009435,Aggressive
